x,y,line,cp,algo,changes,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-44.632236,-1.283738,14,intermediate,beginner,F,B,W,W,W,W,W,Y,W,W,O,G,G,G,G,G,Y,R,Y,R,R,B,R,R,B,R,R,G,W,O,W,G,O,O,B,O,G,R,Y,R,Y,Y,Y,G,Y,Y,O,O,O,B,B,B,O,B,B
-29.32974,3.754098,14,intermediate,beginner,D,B,W,W,W,W,W,Y,W,W,O,G,G,G,G,G,W,G,B,R,R,Y,R,R,R,R,R,Y,O,O,W,O,O,O,O,O,G,G,Y,R,Y,Y,Y,Y,Y,R,B,B,G,B,B,B,O,B,B
-37.848385,14.124815,14,intermediate,beginner,Fi,B,W,W,W,W,W,R,R,Y,G,G,B,G,G,G,O,G,W,R,R,Y,R,R,R,R,Y,G,O,O,W,O,O,O,Y,W,W,G,O,O,Y,Y,Y,Y,Y,R,B,B,G,B,B,B,O,B,B
-48.52858,7.0136166,14,intermediate,beginner,Di,B,W,W,W,W,W,R,R,Y,G,G,B,G,G,G,G,R,Y,R,R,B,R,R,B,R,Y,G,O,O,W,G,O,O,W,W,W,O,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,O,B,B
-46.737076,2.2174432,14,intermediate,beginner,F,B,W,W,W,W,W,W,W,W,G,G,G,R,G,G,Y,G,B,R,R,B,R,R,B,R,R,Y,O,O,W,G,O,O,R,Y,O,G,Y,R,O,Y,Y,G,Y,Y,Y,O,O,B,B,B,O,B,B
-38.740955,7.075898,14,intermediate,beginner,D,B,W,W,W,W,W,W,W,W,G,G,G,R,G,G,O,G,R,R,R,B,R,R,G,R,R,Y,O,O,W,O,O,O,Y,Y,O,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,O,B,B
-38.816227,5.4410424,14,intermediate,beginner,Ui,W,W,W,W,W,W,B,W,W,W,O,O,R,G,G,O,G,R,G,R,B,G,R,G,G,R,Y,O,O,B,O,O,B,Y,Y,O,G,O,G,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,R,R,R
-42.091618,12.981162,14,intermediate,beginner,Fi,W,W,W,W,W,W,G,R,Y,O,G,R,O,G,G,W,R,O,G,R,B,G,R,G,G,O,G,O,O,B,O,O,B,B,W,W,O,Y,Y,Y,Y,Y,Y,Y,R,B,B,Y,B,B,B,R,R,R
-45.160397,10.66095,14,intermediate,beginner,Di,W,W,W,W,W,W,G,R,Y,O,G,R,O,G,G,G,G,B,G,R,B,G,R,B,G,O,Y,W,O,B,R,O,B,O,W,W,Y,Y,R,Y,Y,Y,O,Y,Y,B,O,O,B,B,B,R,R,R
-41.50134,1.0080183,14,intermediate,beginner,F,W,W,W,W,W,W,O,W,W,G,O,O,G,G,G,B,G,R,G,R,B,G,R,B,G,R,Y,W,O,B,R,O,B,R,Y,Y,Y,O,G,Y,Y,Y,O,Y,Y,B,O,O,B,B,B,R,R,R
-34.271538,3.71049,14,intermediate,beginner,D,W,W,W,W,W,W,O,W,W,G,O,O,G,G,G,W,R,R,G,R,R,G,R,G,G,R,B,O,O,B,O,O,B,B,Y,Y,O,Y,Y,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,R,R,R
-42.849525,15.306627,14,intermediate,beginner,Fi,W,W,W,W,W,W,G,R,B,O,G,R,O,G,R,G,G,W,G,R,R,G,R,G,Y,Y,O,O,O,B,O,O,B,O,W,W,Y,Y,B,Y,Y,O,Y,Y,G,B,B,Y,B,B,B,R,R,R
-46.770824,11.752112,14,intermediate,beginner,Di,W,W,W,W,W,W,G,R,B,O,G,R,O,G,R,O,G,R,G,R,B,G,R,B,Y,Y,Y,G,O,B,G,O,B,W,W,W,B,O,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,R,R,R
-40.354156,-4.6023803,14,intermediate,beginner,F,W,W,W,W,W,W,W,W,W,O,O,O,G,G,G,R,R,R,G,R,B,G,R,B,G,R,B,G,O,B,G,O,B,G,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,R,R,R
-24.918144,-0.7710967,14,intermediate,beginner,D,W,W,W,W,W,W,W,W,W,O,O,O,G,G,G,G,G,G,G,R,R,G,R,R,G,R,R,O,O,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,R
-20.671673,-1.9264413,14,end,beginner,U,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
50.12596,12.814459,15,start,fridrich,,W,B,B,W,W,G,W,W,R,G,R,G,O,G,G,G,Y,B,W,G,W,W,R,O,Y,Y,Y,O,W,R,B,O,B,O,G,O,Y,R,R,O,Y,Y,Y,B,B,B,R,O,O,B,R,G,Y,R
50.365776,12.367754,15,intermediate,fridrich,Fi,W,B,B,W,W,G,Y,Y,Y,G,G,B,R,G,Y,G,O,G,W,G,W,W,R,O,R,R,Y,O,W,R,B,O,B,W,W,R,O,G,O,O,Y,Y,Y,B,B,B,R,O,O,B,R,G,Y,R
50.519154,11.779403,15,intermediate,fridrich,R,W,B,B,W,W,Y,Y,Y,G,G,G,O,R,G,Y,G,O,B,R,W,W,R,R,G,Y,O,W,O,W,R,B,O,B,W,W,R,O,G,O,O,Y,R,Y,B,R,B,R,B,O,B,G,G,Y,Y
49.82682,11.526846,15,intermediate,fridrich,U,Y,W,W,Y,W,B,G,Y,B,Y,R,R,R,G,Y,G,O,B,G,W,W,Y,R,G,Y,O,W,O,W,G,B,O,G,W,W,O,O,G,O,O,Y,R,Y,B,R,B,R,B,O,B,G,R,B,R
49.52243,12.152025,15,intermediate,fridrich,Ri,Y,W,B,Y,W,G,G,Y,R,Y,R,W,R,G,B,G,O,B,W,G,W,W,R,O,G,Y,Y,O,W,G,B,O,G,W,W,O,O,G,R,O,Y,Y,Y,B,B,B,R,O,O,B,R,R,B,R
47.663815,13.033591,15,intermediate,fridrich,F2,Y,W,B,Y,W,G,R,G,O,B,O,G,B,G,R,W,R,Y,W,G,W,W,R,O,W,W,O,O,W,G,B,O,G,G,Y,Y,R,Y,G,O,Y,Y,Y,B,B,B,R,O,O,B,R,R,B,R
47.35361,12.949192,15,intermediate,fridrich,D2,Y,W,B,Y,W,G,R,G,O,B,O,G,B,G,R,O,R,B,W,G,G,W,R,B,W,W,O,O,W,G,O,O,G,W,Y,Y,B,B,Y,Y,Y,O,G,Y,R,Y,R,W,O,B,R,R,B,R
46.56047,12.206142,15,intermediate,fridrich,Fi,Y,W,B,Y,W,G,W,W,O,G,R,B,O,G,R,B,B,O,W,G,G,W,R,B,Y,B,B,O,W,G,O,O,G,R,G,O,Y,Y,W,Y,Y,O,G,Y,R,Y,R,W,O,B,R,R,B,R
46.41227,12.002431,15,intermediate,fridrich,Di,Y,W,B,Y,W,G,W,W,O,G,R,B,O,G,R,B,B,G,W,G,Y,W,R,R,Y,B,W,B,W,G,B,O,G,O,G,O,W,O,R,Y,Y,Y,Y,Y,G,R,O,O,O,B,R,R,B,R
4.603958,-11.158096,15,intermediate,fridrich,Ui,B,G,O,W,W,W,Y,Y,W,G,G,O,O,G,R,B,B,G,B,G,Y,R,R,R,G,B,W,B,W,R,B,O,B,O,G,R,W,O,R,Y,Y,Y,Y,Y,G,R,O,O,O,B,R,W,W,Y
4.4813976,-11.690058,15,intermediate,fridrich,F2,B,G,O,W,W,W,R,O,W,G,B,B,R,G,O,O,G,G,B,G,Y,R,R,R,O,G,R,B,W,R,B,O,B,G,B,W,W,Y,Y,Y,Y,Y,Y,Y,G,R,O,O,O,B,R,W,W,Y
-6.22533,-48.251904,15,intermediate,fridrich,B2,G,Y,Y,W,W,W,R,O,W,G,B,B,R,G,O,O,G,G,B,W,R,R,R,R,O,G,R,B,G,Y,B,O,B,G,B,W,W,Y,Y,Y,Y,Y,O,G,B,Y,W,W,R,B,O,O,O,R
-7.2688885,-48.90375,15,intermediate,fridrich,Ui,Y,W,W,Y,W,O,G,W,R,Y,B,W,R,G,O,O,G,G,B,W,R,B,R,R,G,G,R,B,G,R,B,O,O,G,B,O,W,Y,Y,Y,Y,Y,O,G,B,Y,W,W,R,B,O,B,R,O
-7.2420373,-48.90584,15,intermediate,fridrich,L2,W,W,W,Y,W,O,O,W,R,Y,B,W,R,G,O,B,G,G,B,W,R,B,R,R,G,G,R,O,B,G,O,O,B,R,G,B,Y,Y,Y,Y,Y,Y,G,G,B,Y,W,W,R,B,O,O,R,O
-6.240675,-48.28545,15,intermediate,fridrich,U,O,Y,W,W,W,W,R,O,W,G,B,B,R,G,O,B,G,G,O,W,R,R,R,R,O,G,R,O,B,Y,O,O,B,R,G,W,Y,Y,Y,Y,Y,Y,G,G,B,Y,W,W,R,B,O,B,B,G
4.4130526,-12.459454,15,checkpoint,fridrich,B2,B,G,G,W,W,W,R,O,W,G,B,B,R,G,O,B,G,G,O,B,Y,R,R,R,O,G,R,O,W,R,O,O,B,R,G,W,Y,Y,Y,Y,Y,Y,W,Y,O,G,B,B,O,B,R,W,W,Y
5.9971585,-12.974367,15,intermediate,fridrich,Li,G,G,G,R,W,W,B,O,W,Y,B,B,Y,G,O,W,G,G,O,B,Y,R,R,R,O,G,R,R,B,W,W,O,G,O,O,R,G,Y,Y,O,Y,Y,W,Y,O,B,B,B,W,B,R,R,W,Y
6.2262716,-12.992043,15,intermediate,fridrich,Ui,G,W,W,G,W,O,G,R,B,W,G,R,Y,G,O,W,G,G,B,B,Y,B,R,R,Y,G,R,R,B,Y,W,O,W,O,O,R,G,Y,Y,O,Y,Y,W,Y,O,B,B,B,W,B,R,O,R,O
3.6530123,-14.025998,15,intermediate,fridrich,L,B,W,W,W,W,O,O,R,B,G,G,R,G,G,O,G,G,G,B,B,Y,B,R,R,Y,G,R,O,W,R,O,O,B,R,W,Y,W,Y,Y,Y,Y,Y,W,Y,O,G,B,B,O,B,R,W,R,O
4.7822695,-13.915426,15,intermediate,fridrich,U,O,W,B,R,W,W,B,O,W,Y,B,B,G,G,O,G,G,G,W,B,Y,R,R,R,O,G,R,O,W,G,O,O,G,R,W,R,W,Y,Y,Y,Y,Y,W,Y,O,G,B,B,O,B,R,Y,B,R
4.8471656,-14.793505,15,intermediate,fridrich,R,O,W,B,R,W,O,B,O,G,Y,B,Y,G,G,Y,G,G,O,O,R,W,G,R,B,R,R,Y,O,W,G,O,O,G,R,W,R,W,Y,B,Y,Y,R,W,Y,R,G,B,B,O,B,W,Y,B,W
3.6641302,-15.002711,15,intermediate,fridrich,Ui,B,O,G,W,W,O,O,R,B,G,G,R,G,G,Y,G,G,O,Y,R,W,B,R,B,Y,R,Y,O,W,W,O,O,B,R,W,Y,W,Y,B,Y,Y,R,W,Y,R,G,B,B,O,B,W,O,G,R
3.149484,-14.458539,15,intermediate,fridrich,Ri,B,O,B,W,W,W,O,R,R,G,G,G,G,G,O,G,G,B,W,B,Y,R,R,R,Y,B,Y,O,W,W,O,O,B,R,W,Y,W,Y,R,Y,Y,Y,W,Y,O,G,B,B,O,B,R,O,G,R
2.4497583,-14.058346,15,intermediate,fridrich,F,B,O,B,W,W,W,R,W,Y,G,G,G,G,G,G,B,O,G,W,B,Y,R,R,R,O,R,R,O,W,W,O,O,B,R,Y,W,Y,B,Y,Y,Y,Y,W,Y,O,G,B,B,O,B,R,O,G,R
1.8988115,-14.608488,15,intermediate,fridrich,Ri,B,O,B,W,W,R,R,W,R,G,G,B,G,G,W,B,O,Y,Y,R,R,B,R,R,W,R,O,O,W,W,O,O,B,R,Y,W,Y,B,G,Y,Y,G,W,Y,G,G,B,Y,O,B,Y,O,G,O
2.0450006,-15.51537,15,intermediate,fridrich,Fi,B,O,B,W,W,R,W,R,O,B,W,Y,G,G,O,G,G,B,Y,R,R,B,R,R,G,B,Y,O,W,W,O,O,B,R,W,R,W,Y,R,Y,Y,G,W,Y,G,G,B,Y,O,B,Y,O,G,O
1.3228035,-16.120174,15,intermediate,fridrich,Ui,B,R,O,O,W,R,B,W,W,W,B,R,G,G,O,G,G,B,Y,R,R,W,R,R,B,B,Y,O,W,O,O,O,G,R,W,O,W,Y,R,Y,Y,G,W,Y,G,G,B,Y,O,B,Y,Y,B,G
-0.019088592,-16.583767,15,intermediate,fridrich,R,B,R,R,O,W,O,B,W,B,W,B,R,G,G,G,G,G,G,B,W,Y,B,R,R,Y,R,R,O,W,O,O,O,G,R,W,O,W,Y,Y,Y,Y,Y,W,Y,G,G,B,O,O,B,R,Y,B,W
0.07362739,-17.392508,15,intermediate,fridrich,Ui,R,O,B,R,W,W,B,O,B,O,G,O,G,G,G,G,G,G,R,W,Y,B,R,R,W,R,R,O,W,W,O,O,B,R,W,Y,W,Y,Y,Y,Y,Y,W,Y,G,G,B,O,O,B,R,B,B,Y
-0.8734573,-18.756739,15,intermediate,fridrich,B,R,W,Y,R,W,W,B,O,B,O,G,O,G,G,G,G,G,G,G,Y,W,B,R,R,W,R,R,R,O,B,O,O,B,R,W,Y,W,Y,Y,Y,Y,Y,W,W,O,B,O,G,B,B,B,Y,R,O
-0.71056515,-18.426014,15,intermediate,fridrich,U,B,R,R,O,W,W,B,W,Y,W,B,G,G,G,G,G,G,G,Y,Y,W,R,R,R,O,R,R,R,O,O,O,O,G,R,W,O,W,Y,Y,Y,Y,Y,W,W,O,B,O,G,B,B,B,Y,B,B
-1.093081,-17.064735,15,intermediate,fridrich,Bi,R,O,O,O,W,W,B,W,Y,W,B,G,G,G,G,G,G,G,B,R,R,R,R,R,O,R,R,O,W,W,O,O,G,R,W,O,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,B,B,Y
-2.0484612,-17.95446,15,intermediate,fridrich,Ui,O,W,Y,O,W,W,R,O,B,W,G,O,G,G,G,G,G,G,G,R,R,B,R,R,W,R,R,O,W,Y,O,O,B,R,W,B,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,B,R,O
-11.059909,-30.078966,15,intermediate,fridrich,L,G,W,Y,O,W,W,B,O,B,O,G,O,O,G,G,R,G,G,G,R,R,B,R,R,W,R,R,R,O,O,W,O,W,B,B,Y,W,Y,Y,G,Y,Y,G,Y,Y,W,B,B,Y,B,B,W,R,O
-10.993668,-30.266804,15,intermediate,fridrich,Ui,Y,W,B,W,W,O,G,O,B,O,W,Y,O,G,G,R,G,G,O,R,R,G,R,R,O,R,R,R,O,O,W,O,R,B,B,W,W,Y,Y,G,Y,Y,G,Y,Y,W,B,B,Y,B,B,G,B,W
-2.999309,-17.55888,15,intermediate,fridrich,Li,O,W,B,O,W,O,R,O,B,W,W,Y,G,G,G,G,G,G,O,R,R,G,R,R,O,R,R,O,R,W,O,O,B,R,W,B,W,Y,Y,Y,Y,Y,G,Y,Y,Y,B,B,W,B,B,G,B,W
-1.3756126,-16.447083,15,intermediate,fridrich,U2,B,O,R,O,W,O,B,W,O,W,B,G,G,G,G,G,G,G,B,R,R,B,R,R,W,R,R,O,R,O,O,O,G,R,W,O,W,Y,Y,Y,Y,Y,G,Y,Y,Y,B,B,W,B,B,Y,W,W
-5.996632,-1.4035418,15,intermediate,fridrich,Bi,O,R,O,O,W,O,B,W,O,W,B,G,G,G,G,G,G,G,B,O,R,B,R,R,W,R,R,Y,Y,G,O,O,G,R,W,O,W,Y,Y,Y,Y,Y,R,R,B,B,B,W,B,B,W,Y,W,Y
-6.076439,0.8995289,15,intermediate,fridrich,Ui,O,O,O,R,W,W,O,O,B,G,G,O,G,G,G,G,G,G,G,O,R,B,R,R,W,R,R,Y,Y,Y,O,O,W,R,W,Y,W,Y,Y,Y,Y,Y,R,R,B,B,B,W,B,B,W,B,B,W
-5.3010955,-12.502905,15,intermediate,fridrich,B,G,O,R,R,W,W,O,O,B,G,G,O,G,G,G,G,G,G,B,R,R,B,R,R,W,R,R,O,O,O,O,O,W,R,W,Y,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
-6.137244,-15.399647,15,intermediate,fridrich,U,O,R,G,O,W,O,B,W,R,W,B,B,G,G,G,G,G,G,W,R,R,W,R,R,W,R,R,O,O,G,O,O,G,R,W,O,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,O
16.149302,36.944855,15,intermediate,fridrich,F,O,R,G,O,W,O,R,W,O,G,G,W,G,G,B,G,G,B,W,R,R,W,R,R,B,W,R,O,O,G,O,O,G,Y,Y,W,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,O
11.819569,48.43495,15,intermediate,fridrich,Ui,G,O,O,R,W,W,O,O,R,G,G,W,G,G,B,G,G,B,W,R,R,G,R,R,G,W,R,O,O,O,O,O,W,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,B
25.155188,50.2478,15,intermediate,fridrich,R,G,O,W,R,W,B,O,O,B,G,G,W,G,G,Y,G,G,Y,G,G,W,W,R,R,R,R,R,O,O,O,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,W,W,R
27.683083,43.50012,15,intermediate,fridrich,U,O,R,G,O,W,O,B,B,W,R,W,G,G,G,Y,G,G,Y,W,G,W,W,R,R,R,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,Y,W,O
15.9535885,40.499092,15,intermediate,fridrich,Ri,O,R,O,O,W,W,B,B,O,R,W,G,G,G,O,G,G,W,W,R,R,G,R,R,W,W,R,O,O,G,O,O,G,Y,Y,W,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,B
9.084754,46.190937,15,intermediate,fridrich,Ui,O,W,O,R,W,B,O,O,B,G,G,W,G,G,O,G,G,W,G,R,R,W,R,R,R,W,R,O,O,B,O,O,W,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,W
-13.133094,-9.644338,15,intermediate,fridrich,Fi,O,W,O,R,W,B,R,W,R,W,O,W,G,G,G,G,G,G,G,R,R,W,R,R,G,R,R,O,O,B,O,O,W,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,W
-20.185902,-14.159096,15,intermediate,fridrich,U,R,R,O,W,W,W,R,B,O,G,W,G,G,G,G,G,G,G,W,R,R,G,R,R,W,R,R,O,O,W,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,B
7.8554688,53.559044,15,intermediate,fridrich,F,R,R,O,W,W,W,O,O,W,G,G,G,G,G,W,G,G,G,W,R,R,G,R,R,R,B,O,O,O,W,O,O,O,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,B
21.697702,50.83231,15,intermediate,fridrich,R,R,R,G,W,W,W,O,O,G,G,G,W,G,G,Y,G,G,Y,R,G,W,B,R,R,O,R,R,O,O,W,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,B,W,W
25.061825,40.41618,15,intermediate,fridrich,U,O,W,R,O,W,R,G,W,G,O,B,R,G,G,Y,G,G,Y,B,G,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,Y,O,W
12.816473,36.316956,15,intermediate,fridrich,Ri,O,W,O,O,W,W,G,W,W,O,B,R,G,G,R,G,G,G,W,R,R,G,R,R,B,W,W,O,O,G,O,O,G,Y,Y,W,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,B
6.4699793,47.950336,15,intermediate,fridrich,Ui,O,W,W,W,W,W,O,O,G,G,G,W,G,G,R,G,G,G,R,R,R,B,R,R,O,W,W,O,O,B,O,O,O,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,B
-16.324177,-1.1050689,15,checkpoint,fridrich,Fi,O,W,W,W,W,W,O,W,W,W,R,G,G,G,G,G,G,G,R,R,R,B,R,R,R,R,R,O,O,B,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,B
-4.230907,15.456928,15,intermediate,fridrich,R,O,W,G,W,W,G,O,W,G,W,R,Y,G,G,Y,G,G,Y,R,B,R,R,R,R,R,R,R,O,O,B,O,O,O,O,O,G,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,W,G,W
-6.8937387,22.769373,15,intermediate,fridrich,U,O,W,O,W,W,W,G,G,G,R,R,R,G,G,Y,G,G,Y,W,B,R,G,R,R,W,R,R,O,O,W,O,O,R,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,G,O,B
-24.18566,14.237234,15,intermediate,fridrich,Ri,O,W,W,W,W,W,G,G,B,R,R,O,G,G,W,G,G,G,R,R,R,B,R,R,W,G,W,O,O,W,O,O,R,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,B
-22.062418,7.1581745,15,intermediate,fridrich,U,G,W,O,G,W,W,B,W,W,W,B,R,G,G,W,G,G,G,G,R,R,O,R,R,B,G,W,O,O,R,O,O,R,O,O,O,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,W
0.6430981,24.424807,15,intermediate,fridrich,R,G,W,R,G,W,W,B,W,G,W,B,R,G,G,Y,G,G,Y,B,O,G,G,R,R,W,R,R,O,O,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,Y,R,W
-2.2915525,16.547976,15,intermediate,fridrich,U2,G,W,B,W,W,G,R,W,G,W,R,Y,G,G,Y,G,G,Y,O,O,G,R,R,R,R,R,R,O,O,W,O,O,G,O,O,B,Y,Y,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,R,B,W
-21.96312,-6.6544895,15,checkpoint,fridrich,Ri,G,W,O,W,W,W,R,W,W,W,R,B,G,G,G,G,G,G,G,R,R,O,R,R,O,R,R,O,O,W,O,O,G,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,W
-18.779495,-6.598138,15,intermediate,fridrich,Ui,O,W,W,W,W,W,G,W,R,W,G,B,G,G,G,G,G,G,B,R,R,R,R,R,W,R,R,O,O,W,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
-1.1976405,17.906738,15,intermediate,fridrich,R,O,W,B,W,W,G,G,W,G,W,G,Y,G,G,Y,G,G,Y,W,R,B,R,R,R,R,R,R,O,O,W,O,O,B,O,O,R,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,G,O,R
-0.8194266,25.763247,15,intermediate,fridrich,U2,G,W,G,G,W,W,B,W,O,R,O,G,G,G,Y,G,G,Y,R,R,B,B,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,Y,G,W
-20.86231,8.632252,15,intermediate,fridrich,Ri,G,W,W,G,W,W,B,W,W,R,O,G,G,G,W,G,G,O,B,R,R,R,R,R,R,B,W,O,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,O
-22.201084,14.281947,15,intermediate,fridrich,Ui,W,W,W,W,W,W,G,G,B,R,R,W,G,G,W,G,G,O,G,R,R,O,R,R,R,B,W,O,O,O,O,O,G,O,O,Y,Y,Y,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,R
-8.05081,24.481821,15,intermediate,fridrich,R,W,W,W,W,W,W,G,G,O,R,R,G,G,G,Y,G,G,Y,R,O,G,B,R,R,W,R,R,O,O,O,O,O,G,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,B,R,B
-5.592903,18.462648,15,intermediate,fridrich,Ui,W,W,O,W,W,G,W,W,G,O,G,Y,G,G,Y,G,G,Y,G,O,G,R,R,R,R,R,R,O,O,B,O,O,R,O,O,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,R,B,W
-24.132332,-0.71905565,15,checkpoint,fridrich,Ri,W,W,W,W,W,W,W,W,W,O,G,O,G,G,G,G,G,G,G,R,R,O,R,R,G,R,R,O,O,B,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,R
-21.565655,-2.490324,15,intermediate,fridrich,U,W,W,W,W,W,W,W,W,W,G,O,G,G,G,G,G,G,G,R,R,R,B,R,R,R,R,R,O,O,O,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,B
-13.222865,13.785582,15,intermediate,fridrich,Ri,W,W,B,W,W,B,W,W,B,G,O,W,G,G,W,G,G,W,R,R,R,R,R,R,R,B,R,O,O,O,O,O,G,O,O,O,Y,Y,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,B,R,Y
-15.948776,11.519541,15,intermediate,fridrich,Ui,B,B,B,W,W,W,W,W,W,O,G,O,G,G,W,G,G,W,W,R,R,O,R,R,G,B,R,O,O,Y,O,O,R,O,O,B,Y,Y,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,R,R,R
-23.077152,2.2768614,15,intermediate,fridrich,R,B,B,O,W,W,W,W,W,W,O,G,G,G,G,G,G,G,G,G,O,W,B,R,R,R,R,R,O,O,Y,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,R,B,B,B,B,B,W,R,R,W
-20.321314,2.374084,15,intermediate,fridrich,Ui,O,W,W,B,W,W,B,W,W,Y,R,B,G,G,G,G,G,G,G,O,W,G,R,R,O,R,R,O,O,W,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,R,B,B,B,B,B,W,G,B,R
-7.3901777,16.59337,15,intermediate,fridrich,R,O,W,B,B,W,G,B,W,G,Y,R,Y,G,G,Y,G,G,R,O,G,G,R,R,O,R,R,W,O,O,W,O,O,R,O,O,R,Y,Y,B,Y,Y,W,Y,Y,R,B,B,W,B,B,W,G,B,W
-9.869254,22.50855,15,intermediate,fridrich,U,B,B,O,W,W,W,G,G,B,R,R,O,G,G,Y,G,G,R,G,G,G,B,R,O,W,R,W,O,O,Y,O,O,R,O,O,Y,Y,Y,B,Y,Y,W,Y,Y,R,B,B,W,B,B,W,R,R,W
-11.530937,21.129402,15,intermediate,fridrich,R,B,B,O,W,W,Y,G,G,R,R,R,B,G,G,W,G,G,R,W,B,G,R,R,G,W,O,G,O,O,Y,O,O,R,O,O,Y,Y,Y,W,Y,Y,W,Y,Y,W,B,B,O,B,B,W,R,R,B
-9.006862,17.294483,15,intermediate,fridrich,Ui,O,Y,R,B,W,G,B,W,G,Y,R,Y,G,G,W,G,G,R,B,B,G,R,R,G,R,O,G,O,O,B,O,O,R,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,O,B,B,W,W,R,W
-19.02518,3.5532067,15,intermediate,fridrich,Ri,O,Y,O,B,W,W,B,W,W,Y,R,R,G,G,G,G,G,G,G,G,G,B,R,O,B,R,R,O,O,B,O,O,R,O,O,R,Y,Y,Y,Y,Y,W,Y,Y,R,B,B,W,B,B,W,W,R,W
