x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22,multiplicity,age,groupLabel,clusterProbability
-5.7159424,7.930129, 12, intermediate, beginner,O,B,R,B,W,G,R,W,G,W,G,Y,W,G,Y,O,G,W,W,R,R,R,R,W,R,R,O,Y,O,W,O,O,O,B,R,B,Y,Y,B,Y,Y,O,O,Y,Y,G,B,B,G,B,B,G,W,G,1,0.21705426356589147,-1,1
-5.7250085,8.074924, 12, intermediate, beginner,Y,O,W,B,W,G,R,W,G,W,G,Y,W,G,Y,O,G,W,O,B,R,R,R,W,R,R,O,Y,Y,O,O,O,O,B,R,B,Y,Y,B,Y,Y,O,R,R,W,B,B,G,B,B,W,G,G,G,1,0.2248062015503876,-1,1
-6.8764534,8.327338, 12, intermediate, beginner,Y,O,G,B,W,W,R,W,G,W,G,W,W,G,G,O,G,G,R,W,O,B,R,R,O,R,R,Y,Y,O,O,O,O,B,R,B,Y,Y,Y,Y,Y,Y,R,R,W,B,B,B,B,B,O,G,G,W,1,0.23255813953488372,-1,1
14.451391,22.587563, 12, intermediate, beginner,R,W,O,B,W,W,R,W,G,W,G,W,W,G,G,O,G,G,W,R,R,B,R,R,O,R,R,Y,O,G,O,O,O,B,R,B,Y,Y,Y,Y,Y,Y,O,Y,Y,G,B,B,G,B,B,W,O,B,1,0.24031007751937986,-1,1
18.903452,26.531193, 12, intermediate, beginner,W,W,O,W,W,W,O,W,G,Y,G,W,Y,G,G,O,G,G,W,R,R,B,R,R,O,R,R,G,O,B,O,O,R,Y,O,B,G,Y,Y,G,Y,Y,W,Y,Y,R,B,B,B,B,B,R,O,B,1,0.24806201550387597,-1,1
18.401472,26.988903, 12, intermediate, beginner,G,W,O,W,W,W,O,W,W,B,O,R,Y,G,G,O,G,G,B,R,R,R,R,R,B,R,R,G,O,O,O,O,B,Y,O,W,G,Y,Y,G,Y,Y,W,Y,Y,R,B,B,B,B,B,W,G,Y,1,0.2558139534883721,-1,1
13.849447,22.853765, 12, intermediate, beginner,R,W,O,B,W,W,W,W,W,G,O,R,W,G,G,O,G,G,B,R,R,R,R,R,B,R,R,Y,O,G,O,O,O,W,B,O,B,Y,Y,Y,Y,Y,O,Y,Y,G,B,B,G,B,B,W,G,Y,1,0.26356589147286824,-1,1
12.763855,23.458345, 12, intermediate, beginner,O,W,W,W,W,W,R,B,W,G,O,O,W,G,G,O,G,G,R,R,R,O,R,R,G,R,R,Y,O,Y,O,O,G,W,B,W,B,Y,Y,Y,Y,Y,O,Y,Y,G,B,B,G,B,B,B,R,B,1,0.2713178294573643,-1,1
12.171548,42.540314, 12, intermediate, beginner,G,W,W,G,W,W,B,B,W,O,O,O,W,G,G,R,G,G,R,R,R,O,R,R,G,R,R,W,O,Y,B,O,O,W,G,Y,G,Y,Y,W,Y,Y,O,Y,Y,B,B,B,Y,B,B,O,R,B,1,0.27906976744186046,-1,1
11.408655,38.855267, 12, intermediate, beginner,B,G,G,B,W,W,W,W,W,G,O,R,W,G,G,R,G,G,O,R,R,R,R,R,B,R,R,W,O,O,B,O,O,W,G,O,G,Y,Y,W,Y,Y,O,Y,Y,B,B,B,Y,B,B,Y,O,Y,1,0.2868217054263566,-1,1
12.482712,22.030561, 12, intermediate, beginner,G,G,G,W,W,W,R,W,W,G,O,R,W,G,G,O,G,G,O,R,R,R,R,R,B,R,R,O,O,O,O,O,G,W,B,W,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,Y,1,0.29457364341085274,-1,1
10.7145195,20.646616, 12, intermediate, beginner,W,W,R,W,W,W,G,G,G,Y,O,W,W,G,G,O,G,G,W,R,R,G,R,R,O,R,R,O,O,B,O,O,R,W,B,O,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,G,1,0.3023255813953488,-1,1
-33.310497,-37.759537, 12, intermediate, beginner,W,W,R,W,W,W,W,B,O,O,W,Y,G,G,O,G,G,W,W,R,R,G,R,R,G,G,G,O,O,B,O,O,R,Y,Y,B,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,G,1,0.31007751937984496,-1,1
-35.281834,-39.079414, 12, intermediate, beginner,R,W,O,W,W,B,W,W,W,B,R,B,G,G,O,G,G,W,Y,R,R,W,R,R,O,G,G,O,O,G,O,O,O,Y,Y,R,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G,1,0.3178294573643411,-1,1
5.732555,12.813259, 12, intermediate, beginner,R,W,O,W,W,B,O,G,G,B,O,W,R,G,G,B,G,G,Y,R,R,W,R,R,O,R,R,O,O,G,O,O,O,W,W,W,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,G,1,0.32558139534883723,-1,1
7.2995224,13.272575, 12, intermediate, beginner,G,G,O,B,W,W,O,W,R,G,G,W,R,G,G,B,G,G,W,R,R,O,R,R,G,R,R,O,O,O,O,O,W,W,W,Y,R,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,B,1,0.3333333333333333,-1,1
23.45685,24.833937, 12, intermediate, beginner,G,G,O,R,W,W,B,W,R,R,G,W,Y,G,G,Y,G,G,W,R,R,O,R,R,G,R,R,O,W,Y,O,O,W,O,O,W,B,Y,Y,B,Y,Y,W,Y,Y,G,B,B,B,B,B,O,O,B,1,0.34108527131782945,-1,1
25.067682,25.795267, 12, intermediate, beginner,O,W,R,G,W,W,G,R,B,Y,W,W,Y,G,G,Y,G,G,W,R,R,G,R,R,R,R,R,O,W,B,O,O,O,O,O,O,B,Y,Y,B,Y,Y,W,Y,Y,G,B,B,B,B,B,W,O,G,1,0.3488372093023256,-1,1
11.878787,10.3517275, 12, checkpoint, beginner,G,W,R,B,W,W,W,R,B,O,W,W,G,G,G,G,G,G,W,R,R,G,R,R,R,R,R,O,O,O,O,O,W,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,G,1,0.35658914728682173,-1,1
10.590553,11.414759, 12, intermediate, beginner,W,B,G,R,W,W,B,W,R,R,G,W,G,G,G,G,G,G,W,R,R,O,R,R,G,R,R,O,O,O,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,O,1,0.3643410852713178,-1,1
-25.88244,-36.335552, 12, intermediate, beginner,W,B,G,R,W,W,O,O,W,G,G,R,G,G,G,G,G,W,W,R,R,O,R,R,B,W,R,O,O,O,O,O,W,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,O,1,0.37209302325581395,15,1
-16.30796,-46.41649, 12, intermediate, beginner,W,B,R,R,W,G,O,O,W,G,G,G,G,G,Y,G,G,Y,B,O,W,W,R,R,R,R,R,O,O,O,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,B,W,W,1,0.3798449612403101,13,1
-16.462214,-50.93621, 12, intermediate, beginner,O,R,W,O,W,B,W,G,R,R,W,B,G,G,Y,G,G,Y,B,O,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,Y,W,O,1,0.3875968992248062,12,1
-29.403267,-43.173874, 12, intermediate, beginner,O,R,G,O,W,W,W,G,O,R,W,W,G,G,B,G,G,R,W,R,R,O,R,R,B,W,W,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,O,1,0.3953488372093023,14,1
-26.02408,-31.68395, 12, intermediate, beginner,G,W,O,R,W,G,O,O,W,G,G,G,G,G,B,G,G,R,W,R,R,W,R,R,R,W,W,O,O,O,O,O,W,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,B,1,0.40310077519379844,15,1
11.515543,7.4037924, 12, intermediate, beginner,G,W,O,R,W,G,R,W,W,G,B,R,G,G,G,G,G,G,W,R,R,W,R,R,B,R,R,O,O,O,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,B,1,0.4108527131782946,-1,1
12.99746,11.295947, 12, intermediate, beginner,R,R,G,W,W,W,W,G,O,B,W,W,G,G,G,G,G,G,W,R,R,O,R,R,B,R,R,O,O,G,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,O,1,0.4186046511627907,-1,1
-25.339924,-37.91179, 12, intermediate, beginner,R,R,G,W,W,W,O,O,R,G,G,B,G,G,W,G,G,W,W,R,R,O,R,R,W,G,O,O,O,G,O,O,B,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,O,1,0.4263565891472868,15,1
-15.912472,-44.492695, 12, intermediate, beginner,R,R,B,W,W,W,O,O,W,G,G,B,G,G,Y,G,G,Y,W,O,W,G,R,R,O,R,R,O,O,G,O,O,B,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,W,W,R,1,0.43410852713178294,13,1
-17.597826,-51.99707, 12, intermediate, beginner,O,W,R,O,W,R,W,W,B,O,G,W,G,G,Y,G,G,Y,W,O,W,W,R,R,R,R,R,O,O,G,O,O,G,Y,Y,B,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,Y,B,G,1,0.4418604651162791,12,1
-31.595827,-43.02947, 12, intermediate, beginner,O,W,G,O,W,W,W,W,G,O,G,R,G,G,R,G,G,B,W,R,R,O,R,R,W,W,R,O,O,G,O,O,G,Y,Y,B,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,O,1,0.4496124031007752,14,1
-21.430283,-36.466507, 12, intermediate, beginner,G,W,G,W,W,W,O,O,W,G,G,B,G,G,R,G,G,B,R,R,R,G,R,R,O,W,R,O,O,O,O,O,B,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,W,1,0.4573643410852713,15,1
19.609798,14.977974, 12, checkpoint, beginner,G,W,G,W,W,W,O,W,R,B,R,B,G,G,G,G,G,G,R,R,R,G,R,R,W,R,R,O,O,O,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,W,1,0.46511627906976744,-1,1
16.998766,1.6984518, 12, intermediate, beginner,O,W,G,W,W,W,R,W,G,W,G,R,G,G,G,G,G,G,W,R,R,O,R,R,W,R,R,O,O,B,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,O,1,0.4728682170542636,-1,1
28.490088,18.364836, 12, intermediate, beginner,W,R,R,W,W,W,R,W,G,W,G,R,G,G,G,G,G,G,Y,Y,Y,O,R,R,W,R,R,O,W,G,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,B,O,O,W,B,B,B,B,B,O,B,B,1,0.4806201550387597,-1,1
27.515417,16.2967, 12, intermediate, beginner,R,W,W,W,W,R,G,W,R,W,O,Y,G,G,G,G,G,G,O,Y,Y,B,R,R,B,R,R,O,W,W,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,B,O,O,W,B,B,B,B,B,B,R,G,1,0.4883720930232558,-1,1
15.430941,-1.25365, 12, intermediate, beginner,O,W,W,W,W,R,G,W,R,W,O,Y,G,G,G,G,G,G,R,W,W,B,R,R,B,R,R,O,O,B,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,O,B,B,G,B,B,R,W,B,B,1,0.49612403100775193,-1,1
11.662039,0.75179714, 12, intermediate, beginner,G,W,O,W,W,W,R,R,W,B,B,R,G,G,G,G,G,G,W,W,W,B,R,R,B,R,R,O,O,W,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,B,B,G,B,B,R,R,G,B,1,0.5038759689922481,-1,1
29.953657,15.412396, 12, intermediate, beginner,W,W,W,W,W,W,R,R,W,B,B,R,G,G,G,G,G,G,O,Y,Y,B,R,R,B,R,R,G,W,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,W,O,O,R,B,B,G,B,B,B,R,G,1,0.5116279069767442,-1,1
28.49879,19.75002, 12, intermediate, beginner,W,R,R,W,W,W,W,W,W,G,R,B,G,G,G,G,G,G,Y,Y,Y,O,R,R,O,R,R,G,W,B,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,W,O,O,R,B,B,G,B,B,R,B,B,1,0.5193798449612403,-1,1
21.651144,12.567213, 12, intermediate, beginner,G,W,B,W,W,W,W,W,W,G,R,B,G,G,G,G,G,G,W,R,R,O,R,R,O,R,R,O,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,R,1,0.5271317829457365,-1,1
15.002577,3.9140067, 12, intermediate, beginner,W,W,W,W,W,W,B,W,G,R,G,R,G,G,G,G,G,G,O,R,R,B,R,R,W,R,R,O,O,O,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,G,1,0.5348837209302325,-1,1
13.475792,39.03407, 12, intermediate, beginner,B,W,W,B,W,W,B,W,G,W,G,R,W,G,G,B,G,G,O,R,R,B,R,R,W,R,R,O,O,O,O,O,O,W,O,O,R,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,R,G,1,0.5426356589147286,-1,1
16.172518,39.009953, 12, intermediate, beginner,B,B,B,W,W,W,G,W,W,W,B,O,W,G,G,B,G,G,Y,R,R,R,R,R,G,R,R,O,O,W,O,O,G,W,O,R,R,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,O,O,O,1,0.5503875968992248,-1,1
23.464792,2.9801388, 12, intermediate, beginner,W,B,B,W,W,W,B,W,W,R,B,O,G,G,G,G,G,G,Y,R,R,R,R,R,G,R,R,W,G,R,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,O,Y,Y,B,B,B,W,B,B,G,O,O,1,0.5581395348837209,-1,1
22.619143,14.183723, 12, intermediate, beginner,B,W,W,W,W,B,W,W,B,G,R,Y,G,G,G,G,G,G,G,R,R,O,R,R,O,R,R,W,G,R,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,O,Y,Y,B,B,B,W,B,B,W,O,R,1,0.5658914728682171,-1,1
15.548065,38.102596, 12, intermediate, beginner,B,W,W,W,W,B,W,W,B,B,R,Y,W,G,G,W,G,G,G,R,R,O,R,R,O,R,R,O,O,W,O,O,G,O,B,R,G,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,O,O,R,1,0.5736434108527132,-1,1
13.81001,37.818413, 12, intermediate, beginner,B,W,W,B,W,W,W,W,B,R,O,O,W,G,G,W,G,G,R,R,R,G,R,R,W,R,R,O,O,O,O,O,O,O,B,G,G,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,R,B,1,0.5813953488372093,-1,1
16.982374,10.995806, 12, intermediate, beginner,R,W,W,W,W,W,W,W,B,G,O,O,G,G,G,G,G,G,R,R,R,G,R,R,W,R,R,O,O,G,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,B,1,0.5891472868217055,-1,1
15.114616,6.0649834, 12, intermediate, beginner,W,W,R,W,W,W,B,W,W,W,G,R,G,G,G,G,G,G,W,R,R,R,R,R,B,R,R,O,O,G,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,G,1,0.5968992248062015,-1,1
28.626423,-20.366304, 12, intermediate, beginner,W,W,B,W,W,B,B,W,G,W,G,R,G,G,W,G,G,W,R,R,R,R,R,R,W,R,B,O,O,G,O,O,O,O,O,O,Y,Y,R,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y,1,0.6046511627906976,-1,1
23.972097,-17.392181, 12, intermediate, beginner,B,W,W,W,W,W,G,B,B,W,R,R,G,G,W,G,G,W,O,R,R,B,R,R,Y,R,B,O,O,W,O,O,G,O,O,R,Y,Y,R,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,O,G,1,0.6124031007751938,-1,1
17.817144,43.335636, 12, intermediate, beginner,B,W,W,B,W,W,O,B,B,B,R,R,W,G,W,G,G,W,O,R,R,B,R,R,Y,R,B,O,O,O,O,O,O,R,G,W,W,Y,R,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,Y,O,G,1,0.6201550387596899,-1,1
15.930541,46.279984, 12, intermediate, beginner,W,W,B,W,W,B,B,B,O,O,O,W,W,G,W,G,G,W,R,R,R,R,R,R,B,R,B,O,O,G,O,O,O,R,G,Y,W,Y,R,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,O,B,Y,1,0.627906976744186,-1,1
14.20829,42.65785, 12, intermediate, beginner,W,W,W,W,W,W,B,B,W,O,O,R,W,G,G,G,G,G,B,R,R,R,R,R,B,R,R,O,O,G,O,O,O,R,G,Y,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,O,B,O,1,0.6356589147286822,-1,1
14.558509,39.335556, 12, intermediate, beginner,B,W,W,B,W,W,W,W,W,B,R,B,W,G,G,G,G,G,O,R,R,B,R,R,O,R,R,O,O,O,O,O,O,R,G,R,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,O,G,1,0.6434108527131783,-1,1
23.214935,9.623385, 12, intermediate, beginner,B,W,W,W,W,W,G,W,W,W,R,B,G,G,G,G,G,G,O,R,R,B,R,R,O,R,R,O,O,R,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,G,1,0.6511627906976745,-1,1
15.838345,2.9870737, 12, intermediate, beginner,W,W,W,W,W,W,B,W,G,R,G,R,G,G,G,G,G,G,B,R,R,R,R,R,W,R,R,O,O,G,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,O,1,0.6589147286821705,-1,1
25.615055,28.593536, 12, intermediate, beginner,R,W,W,G,W,W,G,W,G,Y,G,R,Y,G,G,Y,G,G,B,R,R,R,R,R,W,R,R,G,O,W,O,O,O,O,O,O,B,Y,Y,B,Y,Y,O,Y,Y,W,B,B,W,B,B,B,B,O,1,0.6666666666666666,-1,1
21.427837,24.105167, 12, intermediate, beginner,G,G,R,W,W,W,G,W,W,W,R,B,Y,G,G,Y,G,G,B,R,R,B,R,R,O,R,R,G,O,Y,O,O,G,O,O,R,B,Y,Y,B,Y,Y,O,Y,Y,W,B,B,W,B,B,O,O,W,1,0.6744186046511628,-1,1
2.256416,-30.006855, 12, intermediate, beginner,G,G,B,W,W,G,G,W,G,W,R,Y,Y,G,Y,Y,G,Y,O,B,B,R,R,R,R,R,R,G,O,Y,O,O,G,O,O,R,B,Y,B,B,Y,B,O,Y,W,W,B,R,W,B,W,O,O,W,1,0.6821705426356589,-1,1
0.55940336,-32.27653, 12, intermediate, beginner,B,G,G,G,W,W,G,W,G,Y,G,R,Y,G,Y,Y,G,Y,Y,B,B,R,R,R,W,R,R,G,O,W,O,O,O,O,O,O,B,Y,B,B,Y,B,O,Y,W,W,B,R,W,B,W,O,R,R,1,0.689922480620155,-1,1
2.540151,-33.79212, 12, intermediate, beginner,W,G,G,W,W,W,O,W,G,B,G,R,G,G,Y,G,G,Y,Y,B,B,R,R,R,W,R,R,O,O,G,O,O,O,O,O,W,Y,Y,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,O,R,R,1,0.6976744186046512,-1,1
8.283418,-34.189064, 12, intermediate, beginner,O,W,W,W,W,G,G,W,G,W,R,Y,G,G,Y,G,G,Y,O,B,B,R,R,R,R,R,R,O,O,B,O,O,G,O,O,R,Y,Y,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,W,O,G,1,0.7054263565891473,9,1
23.755722,8.4645605, 12, intermediate, beginner,O,W,R,W,W,W,G,W,G,W,R,W,G,G,G,G,G,G,B,R,R,B,R,R,O,R,R,O,O,B,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,W,1,0.7131782945736435,-1,1
17.24891,3.0113318, 12, intermediate, beginner,R,W,G,W,W,W,O,W,G,B,G,R,G,G,G,G,G,G,W,R,R,R,R,R,W,R,R,O,O,W,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,O,1,0.7209302325581395,-1,1
25.974525,28.884897, 12, intermediate, beginner,B,W,G,G,W,W,G,W,G,Y,G,R,Y,G,G,Y,G,G,W,R,R,R,R,R,W,R,R,W,O,W,O,O,O,O,O,O,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,O,B,O,1,0.7286821705426356,-1,1
21.635584,24.219633, 12, intermediate, beginner,G,G,B,W,W,W,G,W,G,W,R,W,Y,G,G,Y,G,G,O,R,R,B,R,R,O,R,R,W,O,Y,O,O,G,O,O,R,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,O,O,W,1,0.7364341085271318,-1,1
1.8552327,-29.907349, 12, intermediate, beginner,G,G,W,W,W,G,G,W,G,W,R,Y,Y,G,Y,Y,G,Y,O,B,O,R,R,R,R,R,R,W,O,Y,O,O,G,O,O,R,B,Y,B,B,Y,B,B,Y,W,R,B,B,W,B,W,O,O,G,1,0.7441860465116279,-1,1
0.3873942,-31.930296, 12, intermediate, beginner,W,G,G,G,W,W,G,W,G,Y,G,R,Y,G,Y,Y,G,Y,Y,B,O,R,R,R,W,R,R,W,O,G,O,O,O,O,O,O,B,Y,B,B,Y,B,B,Y,W,R,B,B,W,B,W,O,R,R,1,0.751937984496124,-1,1
2.9141164,-33.92415, 12, intermediate, beginner,R,G,G,W,W,W,O,W,G,W,G,R,G,G,Y,G,G,Y,Y,B,O,R,R,R,W,R,R,O,O,W,O,O,O,O,O,G,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,B,R,R,1,0.7596899224806202,-1,1
8.254938,-33.664837, 12, intermediate, beginner,O,W,R,W,W,G,G,W,G,W,R,Y,G,G,Y,G,G,Y,B,B,O,R,R,R,R,R,R,O,O,W,O,O,G,O,O,R,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,G,O,W,1,0.7674418604651163,9,1
23.96122,7.350535, 12, intermediate, beginner,O,W,B,W,W,W,G,W,W,W,R,R,G,G,G,G,G,G,O,R,R,B,R,R,B,R,R,O,O,W,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,W,1,0.7751937984496124,-1,1
16.279634,3.6097136, 12, checkpoint, beginner,B,W,W,W,W,W,O,W,G,W,G,R,G,G,G,G,G,G,R,R,R,R,R,R,W,R,R,O,O,W,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,B,1,0.7829457364341085,-1,1
28.913273,-21.067038, 12, intermediate, beginner,B,W,B,W,W,B,O,W,B,W,G,W,G,G,W,G,G,G,R,R,R,R,R,R,R,R,W,O,O,W,O,O,O,O,O,G,Y,Y,R,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y,1,0.7906976744186046,-1,1
44.20225,-16.752262, 12, intermediate, beginner,B,W,B,W,W,B,O,W,B,W,G,W,G,G,W,W,R,R,R,R,B,R,R,B,R,R,Y,G,O,W,G,O,O,G,O,G,R,G,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,Y,O,B,Y,1,0.7984496124031008,0,1
46.47478,-10.887665, 12, intermediate, beginner,B,W,W,W,W,W,O,W,R,W,G,G,G,G,Y,W,R,Y,R,R,R,R,R,R,Y,B,B,G,O,W,G,O,O,G,O,G,R,G,O,Y,Y,Y,Y,Y,Y,O,O,B,B,B,B,O,B,B,1,0.8062015503875969,3,1
39.187206,-12.961786, 12, intermediate, beginner,B,W,W,W,W,W,O,W,R,W,G,G,G,G,Y,G,G,G,R,R,Y,R,R,R,Y,B,W,B,O,W,O,O,O,O,O,G,Y,Y,R,Y,Y,G,Y,Y,O,R,R,B,B,B,B,O,B,B,1,0.813953488372093,2,1
37.597404,-17.299967, 12, intermediate, beginner,B,W,B,W,W,B,O,W,B,W,G,W,G,G,W,G,G,R,Y,R,W,R,R,B,R,R,Y,B,O,W,O,O,O,O,O,G,Y,Y,G,Y,Y,Y,Y,Y,G,R,R,R,B,B,G,O,B,O,1,0.8217054263565892,1,1
42.06632,-16.198374, 12, intermediate, beginner,B,W,B,W,W,B,O,W,B,W,G,W,G,G,W,Y,B,W,Y,R,R,R,R,R,R,R,R,G,O,W,G,O,O,R,O,G,G,Y,G,Y,Y,Y,Y,Y,Y,O,O,B,B,B,G,O,B,O,1,0.8294573643410853,0,1
43.72831,-11.865267, 12, intermediate, beginner,B,W,W,W,W,W,O,W,W,W,G,G,G,G,Y,Y,B,Y,R,R,Y,R,R,R,R,R,R,G,O,W,G,O,O,R,O,G,G,Y,B,Y,Y,G,Y,Y,O,O,O,B,B,B,B,O,B,B,1,0.8372093023255814,3,1
35.89877,-14.04402, 12, intermediate, beginner,B,W,W,W,W,W,O,W,W,W,G,G,G,G,Y,G,G,R,R,R,Y,R,R,B,R,R,Y,B,O,W,O,O,O,O,O,G,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,O,B,B,1,0.8449612403100775,2,1
36.468864,-12.601543, 12, intermediate, beginner,W,W,W,W,W,W,B,W,O,W,O,G,G,G,Y,G,G,R,G,R,Y,G,R,B,W,R,Y,B,O,B,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,R,R,R,2,0.8527131782945736,2,1
36.24318,-20.63676, 12, intermediate, beginner,W,W,R,W,W,B,B,W,R,W,O,W,G,G,W,G,G,O,Y,B,Y,R,R,R,G,G,W,B,O,B,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,O,G,R,Y,R,G,B,B,Y,R,R,B,2,0.8604651162790697,1,1
44.606762,-20.00983, 12, intermediate, beginner,W,W,R,W,W,B,B,W,R,W,O,W,G,G,W,W,R,Y,Y,B,Y,R,R,R,G,G,G,G,O,B,G,O,B,O,O,O,G,Y,R,Y,Y,G,Y,Y,O,O,O,B,B,B,Y,R,R,B,2,0.8682170542635659,0,1
43.661118,-8.128904, 12, intermediate, beginner,W,W,W,W,W,W,B,W,Y,W,O,R,G,G,G,W,R,O,G,R,Y,G,R,B,G,R,Y,G,O,B,G,O,B,O,O,O,G,Y,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,R,R,R,2,0.875968992248062,3,1
36.884495,-7.8585258, 12, intermediate, beginner,W,W,W,W,W,W,B,W,Y,W,O,R,G,G,G,G,G,O,G,R,O,G,R,R,G,R,W,R,O,B,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,B,Y,B,Y,B,Y,B,B,B,R,R,R,2,0.8837209302325582,2,1
33.9878,-21.469597, 12, intermediate, beginner,W,W,Y,W,W,B,B,W,R,W,O,W,G,G,W,G,G,Y,O,R,W,R,R,R,G,G,G,R,O,B,O,O,B,O,O,O,Y,Y,R,Y,Y,G,B,Y,O,Y,B,G,B,B,Y,R,R,B,2,0.8914728682170543,1,1
