x,y,line,cp,algo,difference,age,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
9.325224, -9.834819, 0,checkpoint, 0, 12, 90, 90,B,W,B,W,W,W,O,W,R,W,G,W,G,G,G,G,G,G,W,R,R,R,R,R,G,R,R,O,O,W,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,R
-2.3959002, -32.890884, 0,state, 0, 20, 91, 91,B,W,B,W,W,B,O,W,R,W,G,B,G,G,W,G,G,R,R,R,R,R,R,R,W,R,G,O,O,W,O,O,O,O,O,G,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y
6.0651455, -40.805862, 0,state, 0, 28, 92, 92,B,W,B,W,W,B,O,W,R,W,G,B,G,G,W,G,R,R,R,R,B,R,R,B,W,R,Y,G,O,W,G,O,O,R,O,G,W,G,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,Y,O,B,Y
9.594603, -38.969444, 0,state, 0, 24, 93, 93,B,W,B,W,W,W,O,W,R,W,G,G,G,G,Y,G,R,Y,W,R,R,R,R,R,Y,B,B,G,O,W,G,O,O,R,O,G,W,G,O,Y,Y,Y,Y,Y,Y,O,O,B,B,B,B,O,B,R
5.739017, -34.768684, 0,state, 0, 22, 94, 94,B,W,B,W,W,W,O,W,R,W,G,G,G,G,Y,G,G,R,W,R,Y,R,R,R,Y,B,G,B,O,W,O,O,O,O,O,G,Y,Y,W,Y,Y,G,Y,Y,O,R,R,B,B,B,B,O,B,R
0.63949835, -34.640583, 0,state, 0, 25, 95, 95,B,W,B,W,W,B,O,W,R,W,G,B,G,G,W,G,G,R,Y,R,G,R,R,B,W,R,Y,B,O,W,O,O,O,O,O,G,Y,Y,G,Y,Y,Y,Y,Y,R,R,R,W,B,B,G,O,B,O
8.132913, -44.096355, 0,state, 0, 25, 96, 96,B,W,B,W,W,B,O,W,R,W,G,B,G,G,W,Y,B,G,Y,R,R,R,R,R,W,R,W,G,O,W,G,O,O,R,O,G,G,Y,R,Y,Y,Y,Y,Y,Y,O,O,B,B,B,G,O,B,O
12.510279, -41.848705, 0,state, 0, 26, 97, 97,B,W,B,W,W,W,O,W,G,W,G,R,G,G,Y,Y,B,Y,W,R,Y,R,R,R,W,R,R,G,O,W,G,O,O,R,O,G,G,Y,B,Y,Y,G,Y,Y,O,O,O,B,B,B,B,O,B,R
4.852084, -30.07421, 0,state, 0, 25, 98, 98,B,W,B,W,W,W,O,W,G,W,G,R,G,G,Y,G,G,R,W,R,Y,R,R,B,W,R,Y,B,O,W,O,O,O,O,O,G,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,O,B,R
-5.0690036, -39.374462, 0,state, 0, 25, 99, 99,B,W,R,W,W,B,O,W,R,W,G,B,G,G,W,G,G,G,Y,B,Y,R,R,R,W,R,W,B,O,W,O,O,O,O,O,G,Y,Y,R,Y,Y,Y,O,G,R,Y,R,G,B,B,Y,O,B,B
5.0356026, -45.10227, 0,state, 0, 29, 100, 100,B,W,R,W,W,B,O,W,R,W,G,B,G,G,W,W,R,Y,Y,B,Y,R,R,R,W,R,G,G,O,W,G,O,O,G,O,G,R,Y,R,Y,Y,G,Y,Y,O,O,O,B,B,B,Y,O,B,B
14.704017, -38.927906, 0,state, 0, 27, 101, 101,B,W,B,W,W,W,O,W,Y,W,G,R,G,G,G,W,R,O,W,R,Y,R,R,B,G,R,Y,G,O,W,G,O,O,G,O,G,R,Y,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,O,B,R
9.153308, -23.265574, 0,state, 0, 20, 102, 102,B,W,B,W,W,W,O,W,Y,W,G,R,G,G,G,G,G,G,W,R,O,R,R,R,G,R,W,R,O,W,O,O,O,O,O,G,Y,Y,R,Y,Y,Y,B,Y,B,Y,B,Y,B,B,B,O,B,R
-2.6901064, -35.403255, 0,state, 0, 24, 103, 103,B,W,Y,W,W,B,O,W,R,W,G,B,G,G,W,G,G,Y,O,R,W,R,R,R,W,R,G,R,O,W,O,O,O,O,O,G,Y,Y,R,Y,Y,G,B,Y,G,Y,B,R,B,B,Y,O,B,B
4.376201, -42.38482, 0,state, 0, 28, 104, 104,B,W,Y,W,W,B,O,W,R,W,G,B,G,G,W,G,R,W,O,R,Y,R,R,B,W,R,R,G,O,W,G,O,O,Y,O,G,R,G,G,Y,Y,Y,Y,Y,B,O,O,R,B,B,Y,O,B,B
10.6102, -37.71576, 0,state, 0, 25, 105, 105,B,W,B,W,W,W,O,W,W,W,G,G,G,G,Y,G,R,B,W,R,O,R,R,R,R,B,Y,G,O,W,G,O,O,Y,O,G,R,G,R,Y,Y,Y,Y,Y,B,O,O,Y,B,B,B,O,B,R
7.5584736, -34.56804, 0,state, 0, 22, 106, 106,B,W,B,W,W,W,O,W,W,W,G,G,G,G,Y,G,G,Y,W,R,B,R,R,R,R,B,G,Y,O,W,O,O,O,O,O,G,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,O,B,R
9.531793, -33.83686, 0,state, 0, 26, 107, 107,B,W,W,W,W,W,B,W,O,W,O,G,G,G,Y,G,G,Y,G,R,B,G,R,R,W,B,G,Y,O,R,O,O,B,O,O,O,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,W,R,R
-2.3505964, -43.02989, 0,state, 0, 28, 108, 108,B,W,Y,W,W,B,B,W,R,W,O,W,G,G,W,G,G,O,B,R,G,R,R,B,G,G,W,Y,O,R,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,B,Y,Y,O,R,R,B,B,G,W,R,R
-1.2999582, -45.888165, 0,state, 0, 28, 109, 109,B,W,Y,W,W,B,B,W,R,W,O,W,G,G,W,W,B,G,B,R,O,R,R,R,G,G,R,G,O,R,G,O,B,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,B,O,O,Y,B,B,G,W,R,R
15.610178, -44.555244, 0,state, 0, 27, 110, 110,B,W,W,W,W,W,B,W,G,W,O,Y,G,G,Y,W,B,B,G,R,B,G,R,R,R,R,O,G,O,R,G,O,B,O,O,O,G,Y,Y,Y,Y,G,Y,Y,R,O,O,Y,B,B,B,W,R,R
3.7904847, -26.206284, 0,state, 0, 24, 111, 111,B,W,W,W,W,W,B,W,G,W,O,Y,G,G,Y,G,G,O,G,R,B,G,R,B,R,R,W,Y,O,R,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,R,G,Y,B,R,O,B,B,B,W,R,R
-5.517595, -43.50531, 0,state, 0, 26, 112, 112,B,W,O,W,W,B,B,W,R,W,O,W,G,G,W,G,G,G,B,B,W,R,R,R,G,G,R,Y,O,R,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,R,G,O,B,R,G,B,B,Y,W,R,Y
1.4507191, -46.602715, 0,state, 0, 33, 113, 113,B,W,O,W,W,B,B,W,R,W,O,W,G,G,W,R,R,W,B,B,B,R,R,R,G,G,G,G,O,R,G,O,B,G,O,O,Y,Y,O,Y,Y,G,Y,Y,R,O,O,Y,B,B,Y,W,R,Y
19.208431, -34.660877, 0,state, 0, 25, 114, 114,B,W,W,W,W,W,B,W,W,W,O,O,G,G,G,R,R,R,G,R,B,G,R,B,G,R,B,G,O,R,G,O,B,G,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,W,R,R
15.145293, -9.418404, 0,state, 0, 13, 115, 115,B,W,W,W,W,W,B,W,W,W,O,O,G,G,G,G,G,G,G,R,R,G,R,R,G,R,R,O,O,R,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,R
17.82321, -18.324184, 0,state, 0, 14, 116, 116,W,W,W,W,W,W,B,W,B,R,B,O,G,G,G,G,G,G,O,R,R,O,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-5.8985662, -31.364758, 0,state, 0, 23, 117, 117,W,W,B,W,W,B,B,W,G,R,B,W,G,G,W,G,G,B,R,R,R,R,R,R,O,O,W,O,O,R,O,O,R,O,O,W,Y,Y,O,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,G,G,Y
4.579029, -39.20231, 0,state, 0, 32, 118, 118,W,W,B,W,W,B,B,W,G,R,B,W,G,G,W,W,R,R,R,R,B,R,R,B,O,O,Y,G,O,R,G,O,R,B,O,W,O,G,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,Y,G,G,Y
13.887195, -33.287437, 0,state, 0, 27, 119, 119,W,W,W,W,W,W,B,W,R,R,B,G,G,G,Y,W,R,Y,O,R,R,O,R,R,Y,B,B,G,O,R,G,O,R,B,O,W,O,G,O,Y,Y,Y,Y,Y,Y,O,O,B,B,B,B,G,G,G
12.811756, -29.793802, 0,state, 0, 24, 120, 120,W,W,W,W,W,W,B,W,R,R,B,G,G,G,Y,G,G,B,O,R,Y,O,R,R,Y,B,W,B,O,R,O,O,R,O,O,W,Y,Y,O,Y,Y,G,Y,Y,O,R,R,B,B,B,B,G,G,G
1.346017, -36.792267, 0,state, 0, 28, 121, 121,W,W,B,W,W,B,B,W,G,R,B,W,G,G,W,G,G,R,Y,R,W,R,R,B,O,O,Y,B,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,Y,Y,Y,B,R,R,O,B,B,G,G,G,O
8.938374, -46.822483, 0,state, 0, 29, 122, 122,W,W,B,W,W,B,B,W,G,R,B,W,G,G,W,Y,B,W,Y,R,R,R,R,R,O,O,O,G,O,R,G,O,R,R,O,W,G,Y,B,Y,Y,Y,Y,Y,Y,O,O,B,B,B,G,G,G,O
15.870862, -32.191917, 0,state, 0, 27, 123, 123,W,W,W,W,W,W,B,W,W,R,B,B,G,G,Y,Y,B,Y,O,R,Y,O,R,R,O,R,R,G,O,R,G,O,R,R,O,W,G,Y,B,Y,Y,G,Y,Y,O,O,O,B,B,B,B,G,G,G
9.7575655, -28.226757, 0,state, 0, 26, 124, 124,W,W,W,W,W,W,B,W,W,R,B,B,G,G,Y,G,G,R,O,R,Y,O,R,B,O,R,Y,B,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,G,G,G
6.9533463, -28.219248, 0,state, 0, 25, 125, 125,W,W,W,W,W,W,W,W,B,R,R,W,G,G,Y,G,G,R,B,R,Y,B,R,B,R,R,Y,B,O,G,O,O,G,O,O,G,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,O,O,O
-7.422058, -40.293232, 0,state, 0, 27, 126, 126,W,W,R,W,W,B,W,W,O,R,R,W,G,G,W,G,G,B,Y,B,Y,R,R,R,B,B,R,B,O,G,O,O,G,O,O,G,Y,Y,W,Y,Y,Y,O,G,R,Y,R,G,B,B,Y,O,O,B
4.0853124, -47.902687, 0,state, 0, 31, 127, 127,W,W,R,W,W,B,W,W,O,R,R,W,G,G,W,R,R,Y,Y,B,Y,R,R,R,B,B,G,G,O,G,G,O,G,B,O,G,W,Y,R,Y,Y,G,Y,Y,O,O,O,B,B,B,Y,O,O,B
17.570948, -38.657974, 0,state, 0, 28, 128, 128,W,W,W,W,W,W,W,W,Y,R,R,R,G,G,G,R,R,O,B,R,Y,B,R,B,G,R,Y,G,O,G,G,O,G,B,O,G,W,Y,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,O,O,O
12.341435, -23.612883, 0,state, 0, 21, 129, 129,W,W,W,W,W,W,W,W,Y,R,R,R,G,G,G,G,G,B,B,R,O,B,R,R,G,R,R,R,O,G,O,O,G,O,O,G,Y,Y,W,Y,Y,Y,B,Y,B,Y,B,Y,B,B,B,O,O,O
-4.435819, -36.518642, 0,state, 0, 25, 130, 130,W,W,Y,W,W,B,W,W,O,R,R,W,G,G,W,G,G,Y,O,R,R,R,R,R,B,B,G,R,O,G,O,O,G,O,O,G,Y,Y,R,Y,Y,G,B,Y,B,Y,B,W,B,B,Y,O,O,B
1.6008041, -42.07982, 0,state, 0, 31, 131, 131,W,W,Y,W,W,B,W,W,O,R,R,W,G,G,W,G,R,R,O,R,Y,R,R,B,B,B,W,G,O,G,G,O,G,Y,O,G,R,G,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,Y,O,O,B
12.829438, -36.90981, 0,state, 0, 29, 132, 132,W,W,W,W,W,W,W,W,R,R,R,B,G,G,Y,G,R,B,B,R,O,B,R,R,W,B,Y,G,O,G,G,O,G,Y,O,G,R,G,R,Y,Y,Y,Y,Y,B,O,O,Y,B,B,B,O,O,O
8.893783, -31.154364, 0,state, 0, 26, 133, 133,W,W,W,W,W,W,W,W,R,R,R,B,G,G,Y,G,G,Y,B,R,B,B,R,R,W,B,G,Y,O,G,O,O,G,O,O,G,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,O,O,O
-1.0251681, -40.076546, 0,state, 0, 27, 134, 134,W,W,Y,W,W,B,W,W,O,R,R,W,G,G,W,G,G,R,B,R,G,R,R,B,B,B,W,Y,O,G,O,O,G,O,O,G,Y,Y,B,Y,Y,Y,B,Y,Y,O,R,R,B,B,G,O,O,R
-1.6298331, -48.46676, 0,state, 0, 28, 135, 135,W,W,Y,W,W,B,W,W,O,R,R,W,G,G,W,W,B,G,B,R,O,R,R,R,B,B,R,G,O,G,G,O,G,R,O,G,B,Y,Y,Y,Y,Y,Y,Y,B,O,O,Y,B,B,G,O,O,R
17.23216, -42.478786, 0,state, 0, 27, 136, 136,W,W,W,W,W,W,W,W,G,R,R,Y,G,G,Y,W,B,B,B,R,B,B,R,R,R,R,O,G,O,G,G,O,G,R,O,G,B,Y,Y,Y,Y,G,Y,Y,R,O,O,Y,B,B,B,O,O,O
6.5088816, -25.926113, 0,state, 0, 23, 137, 137,W,W,W,W,W,W,W,W,G,R,R,Y,G,G,Y,G,G,R,B,R,B,B,R,B,R,R,W,Y,O,G,O,O,G,O,O,G,Y,Y,B,Y,Y,Y,R,G,Y,B,R,O,B,B,B,O,O,O
-8.601803, -41.92884, 0,state, 0, 24, 138, 138,W,W,O,W,W,B,W,W,O,R,R,W,G,G,W,G,G,G,B,B,W,R,R,R,B,B,R,Y,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,R,G,R,B,R,B,B,B,Y,O,O,Y
2.1837277, -49.421238, 0,state, 0, 32, 139, 139,W,W,O,W,W,B,W,W,O,R,R,W,G,G,W,R,R,W,B,B,B,R,R,R,B,B,B,G,O,G,G,O,G,G,O,G,Y,Y,R,Y,Y,G,Y,Y,R,O,O,Y,B,B,Y,O,O,Y
19.520521, -38.676807, 0,state, 0, 24, 140, 140,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
21.609121, -11.799011, 0,state, 0, 12, 141, 141,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
12.083224, -13.632039, 0,end, 0, 0, 142, 142,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
-2.9253626, 55.504772, 1,start, 1, 36, 0, 143,B,W,Y,O,W,Y,B,R,O,W,W,Y,G,G,Y,R,O,W,B,R,B,R,R,G,G,O,R,O,Y,O,O,O,W,G,R,O,Y,B,G,G,Y,W,W,B,W,G,Y,R,G,B,B,Y,B,R
-3.2895637, 57.934654, 1,state, 1, 35, 1, 144,B,W,Y,O,W,Y,B,R,W,W,W,G,G,G,W,R,O,W,G,R,B,O,R,R,R,G,B,O,Y,O,O,O,W,G,R,O,Y,B,R,G,Y,B,W,B,R,G,Y,Y,G,B,Y,Y,B,O
-0.6987398, 58.537487, 1,state, 1, 39, 2, 145,B,O,B,R,W,W,W,Y,Y,R,O,G,G,G,W,R,O,W,Y,R,B,B,R,R,O,G,B,O,Y,W,O,O,W,G,R,G,Y,B,R,G,Y,B,W,B,R,G,Y,Y,G,B,Y,O,W,O
-0.33787373, 55.77234, 1,state, 1, 40, 3, 146,B,O,Y,R,W,Y,W,Y,O,R,O,B,G,G,W,R,O,Y,B,R,B,R,R,G,Y,B,O,O,Y,W,O,O,W,G,R,G,Y,B,G,G,Y,W,W,B,W,G,Y,R,G,B,B,O,W,R
1.3844612, 53.429424, 1,state, 1, 39, 4, 147,B,O,Y,R,W,Y,G,B,Y,Y,O,R,W,G,G,B,O,R,B,R,B,R,R,G,G,R,G,O,Y,W,O,O,W,Y,B,O,O,Y,W,G,Y,W,W,B,W,G,Y,R,G,B,B,O,W,R
2.0405884, 50.475666, 1,state, 1, 37, 5, 148,B,O,Y,R,W,Y,G,B,Y,Y,O,R,W,G,G,G,G,B,B,R,G,R,R,Y,G,R,R,B,Y,W,O,O,W,R,B,O,W,W,W,Y,Y,B,O,G,W,Y,O,O,G,B,B,O,W,R
0.46477306, 47.49555, 1,state, 1, 36, 6, 149,G,R,B,B,W,O,Y,Y,Y,G,R,B,W,G,G,G,G,B,O,R,G,W,R,Y,R,R,R,B,Y,Y,O,O,O,R,B,R,W,W,W,Y,Y,B,O,G,W,Y,O,O,G,B,B,O,W,W
-1.7131953, 45.662556, 1,state, 1, 31, 7, 150,G,R,B,B,W,O,W,W,W,B,G,G,G,G,W,B,R,G,O,R,G,W,R,Y,R,B,R,B,Y,Y,O,O,O,R,R,R,Y,Y,Y,Y,Y,B,O,G,W,Y,O,O,G,B,B,O,W,W
-3.1631324, 43.44132, 1,state, 1, 32, 8, 151,G,R,B,B,W,O,W,W,W,B,G,G,G,G,W,R,Y,G,O,R,Y,W,R,O,R,B,O,B,Y,Y,R,O,O,G,R,R,Y,B,W,Y,Y,G,Y,Y,O,R,O,B,G,B,B,O,W,W
-5.054597, 41.48871, 1,state, 1, 37, 9, 152,G,R,B,B,W,O,R,B,O,G,W,G,G,G,Y,B,G,R,O,R,Y,W,R,O,W,B,Y,B,Y,Y,R,O,O,W,W,W,R,R,G,Y,Y,G,Y,Y,O,R,O,B,G,B,B,O,W,W
-7.871245, 42.4616, 1,state, 1, 37, 10, 153,G,R,G,B,W,Y,R,B,R,G,W,G,G,G,G,B,G,O,W,W,O,B,R,R,Y,O,Y,B,Y,Y,R,O,O,W,W,W,R,R,B,Y,Y,B,Y,Y,W,R,O,B,G,B,O,O,W,O
-8.028498, 39.7235, 1,state, 1, 40, 11, 154,R,B,G,B,W,R,R,Y,G,Y,B,W,G,G,G,B,G,O,O,W,O,W,R,R,O,O,Y,B,Y,G,R,O,W,W,W,G,R,R,B,Y,Y,B,Y,Y,W,R,O,B,G,B,O,W,O,Y
-5.3062906, 38.633114, 1,state, 1, 38, 12, 155,R,B,B,B,W,O,R,Y,Y,Y,B,G,G,G,R,B,G,G,O,R,Y,W,R,O,O,W,O,B,Y,G,R,O,W,W,W,G,R,R,W,Y,Y,G,Y,Y,O,R,O,B,G,B,B,W,O,W
-6.567795, 35.837196, 1,state, 1, 33, 13, 156,R,B,B,B,W,O,W,R,R,G,G,B,R,G,G,G,B,Y,O,R,Y,W,R,O,W,W,G,B,Y,G,R,O,W,O,W,O,Y,Y,R,Y,Y,G,Y,Y,O,R,O,B,G,B,B,W,O,W
-8.782752, 34.694885, 1,state, 1, 33, 14, 157,R,B,B,B,W,O,W,R,R,G,G,B,R,G,G,G,O,Y,O,R,R,W,R,O,W,W,B,G,Y,G,B,O,W,Y,W,O,R,G,O,Y,Y,Y,Y,Y,Y,O,R,B,G,B,B,W,O,W
-11.444146, 36.326595, 1,state, 1, 36, 15, 158,R,B,B,B,W,B,W,R,W,G,G,B,R,G,O,G,O,R,R,O,B,R,R,W,O,W,W,G,Y,G,B,O,W,Y,W,O,R,G,B,Y,Y,G,Y,Y,Y,O,R,O,G,B,Y,W,O,Y
-13.34889, 34.605366, 1,state, 1, 41, 16, 159,W,B,R,R,W,B,W,B,B,O,R,R,R,G,O,G,O,R,W,O,B,O,R,W,Y,W,W,G,Y,G,B,O,G,Y,W,B,R,G,B,Y,Y,G,Y,Y,Y,O,R,O,G,B,Y,O,W,G
-11.318418, 32.45316, 1,state, 1, 38, 17, 160,W,B,R,R,W,O,W,B,R,O,R,B,R,G,G,G,O,Y,Y,O,W,W,R,O,W,W,B,G,Y,G,B,O,G,Y,W,B,R,G,O,Y,Y,Y,Y,Y,G,O,R,R,G,B,B,O,W,B
-12.592619, 30.410448, 1,state, 1, 39, 18, 161,W,B,R,R,W,O,O,G,R,Y,O,G,G,G,R,B,R,O,Y,O,W,W,R,O,Y,W,B,G,Y,G,B,O,G,W,W,B,R,B,W,Y,Y,Y,Y,Y,G,O,R,R,G,B,B,O,W,B
-15.59925, 29.647467, 1,state, 1, 42, 19, 162,O,B,R,G,W,O,O,G,R,W,O,G,R,G,R,O,R,O,Y,O,W,W,R,O,Y,W,B,W,B,G,W,O,Y,B,G,G,Y,B,W,G,Y,Y,B,Y,G,R,R,R,Y,B,B,Y,W,B
-15.005475, 27.56774, 1,state, 1, 42, 20, 163,R,O,R,B,W,G,O,G,O,G,Y,G,R,G,R,O,R,O,G,O,W,O,R,O,W,W,B,W,B,B,W,O,W,B,G,Y,Y,B,W,G,Y,Y,B,Y,G,R,R,R,Y,B,B,Y,W,Y
-12.024776, 27.917604, 1,state, 1, 40, 21, 164,G,O,R,R,W,G,O,G,O,Y,Y,G,G,G,R,B,R,O,G,O,W,O,R,O,W,W,B,B,W,Y,B,O,G,W,W,B,R,B,W,Y,Y,Y,Y,Y,G,R,R,R,B,B,B,O,W,Y
-8.963318, 28.14382, 1,state, 1, 38, 22, 165,G,O,R,R,W,G,W,W,B,B,G,Y,R,G,Y,O,R,G,G,O,W,O,R,O,O,G,O,B,W,Y,B,O,G,W,B,R,B,W,W,Y,Y,Y,Y,Y,G,R,R,R,B,B,B,O,W,Y
-6.6250873, 28.444374, 1,state, 1, 38, 23, 166,G,O,Y,R,W,Y,W,W,G,B,G,W,R,G,Y,O,R,G,O,O,G,G,R,O,O,O,W,B,W,Y,B,O,G,W,B,R,B,W,R,Y,Y,B,Y,Y,Y,R,R,R,B,B,G,O,W,B
-6.827357, 25.676212, 1,state, 1, 39, 24, 167,W,R,G,W,W,O,G,Y,Y,O,G,O,R,G,Y,O,R,G,O,O,G,W,R,O,B,O,W,B,W,B,B,O,G,W,B,W,B,W,R,Y,Y,B,Y,Y,Y,R,R,R,B,B,G,R,G,Y
-9.445472, 25.406437, 1,state, 1, 38, 25, 168,W,R,R,W,W,G,G,Y,Y,O,G,G,R,G,O,O,R,Y,G,O,W,O,R,O,O,W,B,B,W,B,B,O,G,W,B,W,B,W,O,Y,Y,Y,Y,Y,G,R,R,R,B,B,B,R,G,Y
-7.687504, -4.04686, 1,state, 1, 34, 26, 169,W,R,R,W,W,G,O,W,B,Y,R,O,O,G,R,G,G,O,G,O,W,O,R,O,W,B,W,B,W,B,B,O,G,O,W,B,Y,Y,G,Y,Y,Y,Y,Y,G,R,R,R,B,B,B,R,G,Y
-5.3199334, -4.226852, 1,state, 1, 31, 27, 170,W,R,R,W,W,G,O,W,B,Y,R,O,O,G,R,W,O,W,G,O,R,O,R,R,W,B,R,G,W,B,G,O,G,O,W,B,G,Y,G,Y,Y,Y,Y,Y,Y,O,B,B,B,B,B,R,G,Y
-7.5341268, -7.067839, 1,state, 1, 36, 28, 171,G,R,R,Y,W,G,Y,W,B,O,R,O,B,G,R,R,O,W,G,O,R,O,R,R,W,B,R,B,W,O,G,O,G,B,W,G,W,Y,G,W,Y,Y,O,Y,Y,Y,B,B,O,B,B,W,G,Y
44.805294, 2.8135273, 1,state, 1, 34, 29, 172,R,G,B,R,W,W,G,Y,Y,O,G,G,B,G,R,R,O,W,O,O,R,R,R,R,O,B,R,B,W,Y,G,O,G,B,W,W,W,Y,G,W,Y,Y,O,Y,Y,Y,B,B,O,B,B,G,O,W
-4.981443, -10.455976, 1,state, 1, 32, 30, 173,R,G,B,R,W,W,G,Y,W,W,O,R,R,G,B,G,G,O,O,O,R,R,R,R,B,W,W,B,W,Y,G,O,G,O,B,R,Y,Y,G,W,Y,Y,O,Y,Y,Y,B,B,O,B,B,G,O,W
-4.9423513, -7.404427, 1,state, 1, 32, 31, 174,G,R,R,Y,W,G,W,W,B,B,R,O,R,G,B,G,G,O,G,O,R,O,R,R,W,W,W,B,W,W,G,O,O,O,B,R,Y,Y,G,W,Y,Y,O,Y,Y,Y,B,B,O,B,B,R,G,Y
3.6946197, 9.717282, 1,checkpoint, 1, 32, 32, 175,Y,R,R,W,W,G,O,W,B,Y,R,O,O,G,B,R,G,O,G,O,R,O,R,R,W,W,W,R,B,O,O,O,G,W,W,B,G,Y,G,Y,Y,Y,W,Y,Y,B,B,B,R,B,B,G,G,Y
5.1271863, 12.740793, 1,state, 1, 30, 33, 176,O,W,Y,W,W,R,B,G,R,W,O,G,O,G,B,R,G,O,G,O,R,G,R,R,Y,W,W,R,B,Y,O,O,R,W,W,O,G,Y,G,Y,Y,Y,W,Y,Y,B,B,B,R,B,B,B,G,O
-28.944794, -6.4186816, 1,state, 1, 34, 34, 177,O,W,G,W,W,B,B,G,O,W,O,G,O,G,Y,R,G,Y,Y,G,G,W,R,O,W,R,R,R,B,Y,O,O,R,W,W,O,G,Y,B,Y,Y,B,W,Y,O,B,B,Y,R,B,R,B,G,R
-30.288464, -3.7257006, 1,state, 1, 37, 35, 178,G,B,O,W,W,G,O,W,B,Y,R,O,O,G,Y,R,G,Y,G,G,G,O,R,O,W,R,R,R,B,R,O,O,G,W,W,B,G,Y,B,Y,Y,B,W,Y,O,B,B,Y,R,B,R,Y,W,W
37.194283, 8.290118, 1,state, 1, 31, 36, 179,G,B,Y,W,W,R,O,W,W,Y,R,O,O,G,G,R,G,B,G,O,R,G,R,R,G,O,W,R,B,R,O,O,G,W,W,B,G,Y,O,Y,Y,Y,W,Y,Y,B,B,B,R,B,B,Y,W,O
40.364017, 7.635921, 1,state, 1, 30, 37, 180,W,W,O,R,W,W,Y,B,G,O,W,Y,O,G,G,R,G,B,B,O,R,G,R,R,R,O,W,R,B,G,O,O,G,W,W,G,G,Y,O,Y,Y,Y,W,Y,Y,B,B,B,R,B,B,O,R,Y
1.5429887, 17.267078, 1,state, 1, 31, 38, 181,W,W,O,R,W,W,R,O,W,Y,G,B,W,G,G,O,O,R,B,O,R,G,R,R,O,Y,G,R,B,G,O,O,G,Y,B,G,G,W,W,Y,Y,Y,W,Y,Y,B,B,B,R,B,B,O,R,Y
2.7904418, 14.847847, 1,state, 1, 27, 39, 182,O,W,W,W,W,O,W,R,R,G,G,G,W,G,G,O,O,R,B,O,R,G,R,R,Y,Y,G,R,B,Y,O,O,R,Y,B,O,G,W,W,Y,Y,Y,W,Y,Y,B,B,B,R,B,B,B,G,O
35.495327, 11.472552, 1,state, 1, 25, 40, 183,O,W,W,W,W,O,Y,B,O,O,W,G,O,G,G,R,G,G,B,O,R,G,R,R,W,R,R,R,B,Y,O,O,R,W,W,G,G,Y,Y,Y,Y,Y,W,Y,Y,B,B,B,R,B,B,B,G,O
