,x,y,line,cp,algo,player,age,ECO,UTCTime,Opening,BlackElo,Result,Site,Black,WhiteElo,TimeControl,White,UTCDate,Date,Termination,Event,Round,eval,clk,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
2110,11.389949,17.973866,434,1,Loserski2020,AJCR88,0,B10,00:05:44,Caro-Kann Defense: Breyer Variation,1402,1-0,https://lichess.org/htXeIEAy,AJCR88,1365,180+2,Loserski2020,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2111,25.231003,7.8348503,434,0,Loserski2020,Loserski2020,1,B10,00:05:44,Caro-Kann Defense: Breyer Variation,1402,1-0,https://lichess.org/htXeIEAy,AJCR88,1365,180+2,Loserski2020,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2112,4.183248,8.74532,434,1,Loserski2020,AJCR88,2,B10,00:05:44,Caro-Kann Defense: Breyer Variation,1402,1-0,https://lichess.org/htXeIEAy,AJCR88,1365,180+2,Loserski2020,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.12,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,bp,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2113,12.07405,16.288685,435,1,Agl_Mnwr,Agl_Mnwr,0,C23,00:05:44,Bishop's Opening,1534,0-1,https://lichess.org/CglfwyR6,Agl_Mnwr,1530,180+2,u2s,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2114,26.108164,7.3018928,435,0,Agl_Mnwr,u2s,1,C23,00:05:44,Bishop's Opening,1534,0-1,https://lichess.org/CglfwyR6,Agl_Mnwr,1530,180+2,u2s,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2115,0.8440366,27.579788,435,1,Agl_Mnwr,Agl_Mnwr,2,C23,00:05:44,Bishop's Opening,1534,0-1,https://lichess.org/CglfwyR6,Agl_Mnwr,1530,180+2,u2s,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.13,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2116,11.588739,17.790064,436,1,Ercanbrkn,MeliBec,0,A06,00:05:44,Zukertort Opening: Tennison Gambit,1315,1-0,https://lichess.org/3rpk57Xm,MeliBec,1290,60+0,Ercanbrkn,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2117,25.839613,8.2115135,436,0,Ercanbrkn,Ercanbrkn,1,A06,00:05:44,Zukertort Opening: Tennison Gambit,1315,1-0,https://lichess.org/3rpk57Xm,MeliBec,1290,60+0,Ercanbrkn,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2118,3.1632588,11.279474,436,1,Ercanbrkn,MeliBec,2,A06,00:05:44,Zukertort Opening: Tennison Gambit,1315,1-0,https://lichess.org/3rpk57Xm,MeliBec,1290,60+0,Ercanbrkn,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.12,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2119,12.710535,17.951937,437,1,saharabdelkader,omarept,0,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2120,25.733524,7.2769575,437,0,saharabdelkader,saharabdelkader,1,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.24,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2121,1.0541272,27.680048,437,0,saharabdelkader,omarept,2,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.43,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2122,6.530859,-12.664672,437,0,saharabdelkader,saharabdelkader,3,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.95,0:00:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,wp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2123,14.481501,-4.0415955,437,0,saharabdelkader,omarept,4,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.95,0:00:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,,,,,,,,bp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2124,14.616924,-3.9536564,437,0,saharabdelkader,saharabdelkader,5,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.9,0:00:58,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,,,,,,,,bp,wp,,,,,,wp,,,,,,wp,wp,,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2125,14.791009,-3.8481414,437,0,saharabdelkader,omarept,6,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.72,0:00:58,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,bp,,,,,,wp,wp,,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2126,14.773428,-3.8342638,437,0,saharabdelkader,saharabdelkader,7,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.97,0:00:56,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,,,,,,,wb,,wp,,,,,,bp,,,,,,wp,wp,,,,wp,wp,wp,wr,wn,wb,wq,wk,,wn,wr
2127,14.750124,-3.8480027,437,1,saharabdelkader,omarept,8,C21,00:05:46,Danish Gambit Accepted,1527,1-0,https://lichess.org/UI35Ghv8,omarept,1540,300+3,saharabdelkader,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.94,0:00:56,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,,,,,,,wb,,wp,,,,,,,,,,,,wp,bp,,,,wp,wp,wp,wr,wn,wb,wq,wk,,wn,wr
2128,11.836841,16.288942,438,1,samidescalona2002,slmhelt,0,B40,00:05:47,Sicilian Defense: French Variation; Open,2055,1-0,https://lichess.org/DvChqwon,slmhelt,2606,180+0,samidescalona2002,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2129,26.174267,8.107155,438,0,samidescalona2002,samidescalona2002,1,B40,00:05:47,Sicilian Defense: French Variation; Open,2055,1-0,https://lichess.org/DvChqwon,slmhelt,2606,180+0,samidescalona2002,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2130,5.839449,-15.726912,438,0,samidescalona2002,slmhelt,2,B40,00:05:47,Sicilian Defense: French Variation; Open,2055,1-0,https://lichess.org/DvChqwon,slmhelt,2606,180+0,samidescalona2002,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,0.12,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2131,6.3558598,7.33541,438,0,samidescalona2002,samidescalona2002,3,B40,00:05:47,Sicilian Defense: French Variation; Open,2055,1-0,https://lichess.org/DvChqwon,slmhelt,2606,180+0,samidescalona2002,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,-0.1,0:05:01,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2132,-1.9930108,-11.590908,438,0,samidescalona2002,slmhelt,4,B40,00:05:47,Sicilian Defense: French Variation; Open,2055,1-0,https://lichess.org/DvChqwon,slmhelt,2606,180+0,samidescalona2002,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,-0.15,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,,bp,bp,bp,,,,,bp,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2133,14.3453865,-5.676293,438,1,samidescalona2002,samidescalona2002,5,B40,00:05:47,Sicilian Defense: French Variation; Open,2055,1-0,https://lichess.org/DvChqwon,slmhelt,2606,180+0,samidescalona2002,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,-0.55,0:05:02,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,,bp,bp,bp,,,,,bp,,,,,,bp,,,,,,,,,wp,wp,,,,,,,,,wn,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2134,11.907377,16.75629,439,1,RickMachadoCxnl,DiegoTY,0,B21,00:05:47,Sicilian Defense: McDonnell Attack,2164,1-0,https://lichess.org/NxUoOyR8,DiegoTY,1584,180+0,RickMachadoCxnl,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2135,26.48866,8.336104,439,0,RickMachadoCxnl,RickMachadoCxnl,1,B21,00:05:47,Sicilian Defense: McDonnell Attack,2164,1-0,https://lichess.org/NxUoOyR8,DiegoTY,1584,180+0,RickMachadoCxnl,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,0.24,0:01:30,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2136,5.8808393,-15.502787,439,1,RickMachadoCxnl,DiegoTY,2,B21,00:05:47,Sicilian Defense: McDonnell Attack,2164,1-0,https://lichess.org/NxUoOyR8,DiegoTY,1584,180+0,RickMachadoCxnl,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/ggHdw75U,-,0.32,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2137,12.9934845,17.374962,440,1,ajedrezencasa_team,ajedrezencasa_team,0,B20,00:05:47,Sicilian Defense: Staunton-Cochrane Variation,2182,0-1,https://lichess.org/CffYrwfH,ajedrezencasa_team,2185,600+0,InitialD0325,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2138,26.205814,7.397594,440,0,ajedrezencasa_team,InitialD0325,1,B20,00:05:47,Sicilian Defense: Staunton-Cochrane Variation,2182,0-1,https://lichess.org/CffYrwfH,ajedrezencasa_team,2185,600+0,InitialD0325,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2139,5.6597934,-15.469308,440,1,ajedrezencasa_team,ajedrezencasa_team,2,B20,00:05:47,Sicilian Defense: Staunton-Cochrane Variation,2182,0-1,https://lichess.org/CffYrwfH,ajedrezencasa_team,2185,600+0,InitialD0325,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.32,0:01:30,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2140,11.619951,17.336523,441,1,dalloway69,dalloway69,0,D02,00:05:48,Queen's Pawn Game: Symmetrical Variation; Pseudo-Catalan,1640,0-1,https://lichess.org/VR5SttXw,dalloway69,1653,60+0,Sir_Xero,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2141,-8.2698765,-0.68039775,441,0,dalloway69,Sir_Xero,1,D02,00:05:48,Queen's Pawn Game: Symmetrical Variation; Pseudo-Catalan,1640,0-1,https://lichess.org/VR5SttXw,dalloway69,1653,60+0,Sir_Xero,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.24,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2142,-1.2933773,11.554297,441,0,dalloway69,dalloway69,2,D02,00:05:48,Queen's Pawn Game: Symmetrical Variation; Pseudo-Catalan,1640,0-1,https://lichess.org/VR5SttXw,dalloway69,1653,60+0,Sir_Xero,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.32,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2143,-1.326497,7.3559337,441,0,dalloway69,Sir_Xero,3,D02,00:05:48,Queen's Pawn Game: Symmetrical Variation; Pseudo-Catalan,1640,0-1,https://lichess.org/VR5SttXw,dalloway69,1653,60+0,Sir_Xero,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:09:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,wn,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2144,-1.3585731,9.003521,441,1,dalloway69,dalloway69,4,D02,00:05:48,Queen's Pawn Game: Symmetrical Variation; Pseudo-Catalan,1640,0-1,https://lichess.org/VR5SttXw,dalloway69,1653,60+0,Sir_Xero,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,1.75,0:09:58,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,bn,,,,,,bp,,,,,,,,wp,,,,,,,,,,wn,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2145,11.899749,17.503942,442,1,SneakyNathan,bbperer,0,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2146,25.692371,7.3393826,442,0,SneakyNathan,SneakyNathan,1,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2147,5.593405,-15.746945,442,0,SneakyNathan,bbperer,2,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.23,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2148,6.4247866,7.2483196,442,0,SneakyNathan,SneakyNathan,3,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2149,-1.9932295,-11.590742,442,0,SneakyNathan,bbperer,4,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.09,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,,bp,bp,bp,,,,,bp,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2150,14.342305,-5.669718,442,0,SneakyNathan,SneakyNathan,5,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,,bp,bp,bp,,,,,bp,,,,,,bp,,,,,,,,,wp,wp,,,,,,,,,wn,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2151,14.148628,-5.4670053,442,0,SneakyNathan,bbperer,6,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.25,0:00:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,,bp,bp,bp,,,,,bp,,,,,,,,,,,,,,,bp,wp,,,,,,,,,wn,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2152,14.148797,-5.4206586,442,0,SneakyNathan,SneakyNathan,7,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,-0.13,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,,bp,bp,bp,,,,,bp,,,,,,,,,,,,,,,wn,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2153,14.179249,-5.405983,442,1,SneakyNathan,bbperer,8,B43,00:05:48,Sicilian Defense: Kan Variation; Knight Variation,2350,1-0,https://lichess.org/fLEJrI8Z,bbperer,2480,60+0,SneakyNathan,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.17,0:00:59,br,bn,bb,bq,bk,bb,bn,br,,bp,,bp,,bp,bp,bp,bp,,,,bp,,,,,,,,,,,,,,,wn,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2154,12.137651,17.452534,443,1,AfnanQureshi,Cybershoter,0,D20,00:05:49,Queen's Gambit Accepted: Old Variation,1021,1-0,https://lichess.org/tjxXnnjN,Cybershoter,976,300+0,AfnanQureshi,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2155,-8.256394,-0.76203954,443,0,AfnanQureshi,AfnanQureshi,1,D20,00:05:49,Queen's Gambit Accepted: Old Variation,1021,1-0,https://lichess.org/tjxXnnjN,Cybershoter,976,300+0,AfnanQureshi,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2156,-1.141259,11.7951765,443,0,AfnanQureshi,Cybershoter,2,D20,00:05:49,Queen's Gambit Accepted: Old Variation,1021,1-0,https://lichess.org/tjxXnnjN,Cybershoter,976,300+0,AfnanQureshi,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.32,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2157,-3.365773,4.9388375,443,0,AfnanQureshi,AfnanQureshi,3,D20,00:05:49,Queen's Gambit Accepted: Old Variation,1021,1-0,https://lichess.org/tjxXnnjN,Cybershoter,976,300+0,AfnanQureshi,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,wp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
2158,-3.2361698,4.533193,443,1,AfnanQureshi,Cybershoter,4,D20,00:05:49,Queen's Gambit Accepted: Old Variation,1021,1-0,https://lichess.org/tjxXnnjN,Cybershoter,976,300+0,AfnanQureshi,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.54,0:00:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,bp,wp,,,,,,,,,,,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
